KEY,Vietnamese,English
TinhNangKyLan,"Kỳ Lân xuất hiện ngẫu nhiên trong Giang Hồ từ 4 đến 10. Xuất hiện từ 9h sáng đến 21h tối, trả thưởng lúc 10h tối hôm đó
Kỳ Lân xuất hiện vào thứ 3 và thứ 6 hàng tuần.
Mỗi Kỳ Lân sẽ có những cách gây sát thương khác nhau lên người chơi
- Thủy Kỳ Lân: Người chơi đứng gần Kỳ Lân sẽ bị mất máu liên tục, càng về sau rút máu càng nhiều, kiến nghị nên sử dụng đội ngũ có khả năng phục hồi
- Hỏa Kỳ Lân: Hỏa Kỳ Lân có khả năng gây sát thương Bạo Kích, mỗi lần Bạo Kích thì được 10 điểm Chí Tử, đủ 100 điểm Chí Tử thì sẽ tiêu diệt toàn bộ người chơi, người chơi nếu gây sát thương Bạo Kích lên Kỳ Lân sẽ giảm 1 điểm Chí Tử của nó, kiến nghị người chơi sử dụng đội ngũ có khả năng gây sát thương Bạo Kích.
- Hỗn Độn Kỳ Lân: Mỗi 1 khoảng thời gian ngắn sẽ tiêu diệt 1 đệ tử có sức tấn công cao nhất, kiến nghị nên xây dựng đội hình đồng đều với khả năng sử dụng võ công sớm để gây nhiều sát thương.
Các Bang Hội gây được nhiều sát thương nhất lên Kỳ Lân (Tính trên cả 3 loại kỳ lân) sẽ được vinh danh trên Bảng Xếp Hạng, hạng càng cao thưởng càng lớn.
Chỉ những đệ tử phẩm Giáp trở lên và có cấp độ bằng với cấp độ cao nhất của Hộ Pháp Đường từng đạt tới mới được khiêu chiến Kỳ Lân, mỗi lần khiêu chiến bắt buộc phải sử dụng 6 đệ tử trong trận hình.",
ChuaMo,Chưa Xuất Hiện,
ChuanBi,Xuất hiện sau {0},
AutoEquipFormationConfirm,Hệ thống sẽ tự động tháo trang bị ở các đệ tử không trong trận để lắp cho các đệ tử ra trận. Chưởng Môn có chắc chắn muốn tự động lắp?,
KhamNgocRankRequire,Chỉ trang bị phẩm Giáp trở lên mới có thể sử dụng tính năng Khảm Nạm,
,,
CongThanhChienTitle,CÔNG THÀNH CHIẾN,
CTCThanh_THANH_DO,Tương Dương,
CTCThanh_TUONG_DUONG,Biện Kinh,
CTCThanh_LAM_AN,Lâm An,
CTCThanh_DAI_LY,Đại Lý,
CTCThanh_BIEN_KINH,Thành Đô,
CTCCongTrinh_DAI_DIEN,Đại Điện,
CTCCongTrinh_LUONG_THAO,Lương Thảo,
CTCCongTrinh_BINH_KHI,Binh Khí,
CTCAttackLbl,Đánh,
CTCDefendLbl,Trấn thủ,
BXHQuanNhuTitle,BXH Quân Nhu,
CTCCongTrinhClanInfo,{0} ({1} người),
CTCThanh_Empty,<Trống>,
CTCCongTrinh_Empty,<Trống>,
CongThanhChien_Title,CÔNG THÀNH CHIẾN,
CongThanhChien_Des,"GIAI ĐOẠN 1:
- Các Bang Hội lựa chọn thành mình muốn tấn công, xông vào tấn công Long Trụ của mỗi thành (1 Bang Hội có thể tấn công nhiều Long Trụ cùng lúc). Long Trụ tồn tại 10 phút, trong 10 phút đó tất cả các Bang Hội cần gây nhiều sát thương lên Long Trụ nhất có thể. Đội hình tấn công nếu thiệt mạng khi đánh Long Trụ sẽ cần 45s chờ để hồi sinh hoặc bỏ KNB ra để có thể hồi sinh ngay lập tức. 4 Bang Hội có sát thương cao nhất lên Long Trụ sẽ giành được quyền bước vào giai đoạn 2 là Công Thành.
- Mỗi đệ tử được tham gia tấn công Long Trụ 2 lần, tính trên toàn bộ các thành trì, nếu đã đánh hết 2 lần ở thành này thì khi sang thành khác cũng không được sử dụng đệ tử đó nữa.
GIAI ĐOẠN 2:
- Mỗi thành trì có 3 công trình là Đại Điện - Kho Lương Thảo - Kho Binh Khí. Mỗi công trình sẽ tăng 1 lượng điểm Quân Nhu khác nhau. Mỗi công trình có số lượng vị trí chiếm đóng khác nhau, Chưởng Môn cần chiếm các vị trí còn trống trong 1 công trình hoặc tấn công kẻ đang trấn giữ để chiếm vị trí trấn thủ. Khi chiếm được 1 vị trí thì phải ở nguyên đó, không được rời đi sang nơi khác, nếu muốn rời khỏi vị trí trấn thủ thì cần bỏ KNB ra để mua Quân Lệnh Ấn. Chưởng Môn nếu thiệt mạng khi giao tranh (cả khi tấn công và trấn thủ) thì đều cần chờ thời gian hồi sinh mới có thể tham chiến tiếp, cho phép sử dụng KNB để hồi sinh ngay.Bang Hội nào đạt đủ số điểm Quân Nhu yêu cầu thì sẽ chiếm được thành đó, tất cả những kẻ khác sẽ bị đẩy ra ngoài và thông báo kết thúc Công Thành Chiến tại thành đó. Chưởng Môn vẫn có thể tham gia Công Thành Chiến tại thành khác nếu chưa kết thúc.
CHIẾN CÔNG:
- Chưởng Môn khi tham gia tấn công Long Trụ, Công Thành hay Thủ Thành đều nhận được Chiến Công. Khi Công Thành Chiến kết thúc ở tất cả các thành thị, 10 Chưởng Môn có lượng Chiến Công lớn nhất sẽ được vinh danh và nhận thưởng.",
,,
bossKyLanDelayTimer,Miễn phí sau {0},
BossKyLanLocation,{0} đang xuất hiện tại giang hồ chương {1},
ConfirmSkipDelayBossKyLan,Xác nhận bỏ qua thời gian chờ?,
bossKyLanTimeout,{0} đã biến mất,
bossKyLanDied,{0} đã bị tiêu diệt,
CTCPhanThanLbl,Phân Thân,
CTCRound_NONE,Giải đấu tiếp theo sau: {0},
CTCRound_DANH_LONG_TRU,Thời gian đánh Long Trụ: {0},
CTCRound_CONG_THANH,Thời gian Công Thành: {0},
bossKyLanKetThuc,{0} đã kết thúc!,
bossKyLanKilled,{0} đã bị tiêu diệt!,
bossKyLanChuaMoMap,"\nChưởng Môn chưa mở khóa được chương này, không thể khiêu chiến Kỳ Lân.",
LevelUpHeroXMax,TĂNG TỐI ĐA ({0}),
bossKyLanChuaBatDau,{0} chưa xuất hiện.,
bossKyLanYeuCauVaoBang,Chưởng Môn phải là thành viên của Bang Hội mới có thể khiêu chiến Yêu Thú!,
bossKyLanBatDau,Bắt đầu sau: {0},
bossKyLanSapKetThuc,Kết thúc sau: {0},
bossKyLanDaKetThuc,Đã kết thúc,
bossKyLan_ClanRanking,Xếp hạng Bang Hội,
bossKyLan_ClanReward,Thưởng Bang Hội,
CTCRound_KET_THUC,Đã kết thúc!,
OptionChest_BaoThach,Rương Bảo Thạch,
OptionChest_BaoThach_des,"Rương chứa tùy chọn các loại bảo thạch, chọn 1 trong các loại Hồng Bảo Thạch, Lục Bảo Thạch, Lam Bảo Thạch, Hồng Lam Thạch, Hồng Lục Thạch, Lục Lam Thạch",
OptionChest_RuongTuLuyen,Rương Tu Luyện,
OptionChest_RuongTuLuyen_des,"Chọn 1 trong các loại tài nguyên: 1 Đồng Hồ Hồn Thạch 8h, 2 Đồng Hồ Hoàng Gia 8h, 2 Đồng hồ bỏ túi Thần Cấp, 25 Tinh Kim, 10 Thiên Thạch cấp 4",
OptionChest_LenhBaiTruyenKyAt,Lệnh Bài Truyền Kỳ - Ất,
OptionChest_LenhBaiTruyenKyAt_des,"Lệnh bài đặc biệt, sử dụng có thể tùy chọn các đệ tử Dương Quá, Vô Nhai Tử, Vương Trùng Dương, Trương Tam Phong phẩm Ất",
OptionChest_LenhBaiTruyenKyGiap,Lệnh Bài Truyền Kỳ - Giáp,
OptionChest_LenhBaiTruyenKyGiap_des,"Lệnh bài đặc biệt, sử dụng có thể tùy chọn các đệ tử Dương Quá, Vô Nhai Tử, Vương Trùng Dương, Trương Tam Phong phẩm Giáp",
ITEM_PhapThan,Quân Lệnh Ấn,
ITEM_PhapThan_des,"Phù Ấn đặc biệt, cho phép rời khỏi vị trí Trấn Thủ khi Công Thành Chiến",
ITEM_HongKy,Hồng Kỳ,
ITEM_HongKy_des,Tăng 5% Sức Tấn Công của toàn đội trong Công Thành Chiến,
ITEM_LucKy,Lục Kỳ,
ITEM_LucKy_des,Tăng 5% Sinh Lực Tối Đa của toàn đội trong Công Thành Chiến,
ITEM_LamKy,Lam Kỳ,
ITEM_LamKy_des,Tăng 5% Phòng Ngự của toàn đội trong Công Thành Chiến,
ITEM_DaiKyCongThanh,Đại Kỳ Công Thành,
,,
ROLE_ThuyKiLan,Thủy Kỳ Lân,
ROLE_ThuyKiLan_des,Viễn Cổ Yêu Thú,
ROLE_ThuyKiLan_guide,Có khả năng thao túng nước trong thiên địa,
ROLE_HoaKiLan,Hỏa Kỳ Lân,
ROLE_HoaKiLan_des,Viễn Cổ Yêu Thú,
ROLE_HoaKiLan_guide,Có khả năng thao túng lửa trong thiên địa,
ROLE_HonDonKiLan,Hỗn Độn Kỳ Lân,
ROLE_HonDonKiLan_des,Hỗn Độn Yêu Thú,
ROLE_HonDonKiLan_guide,"Sinh ra từ hỗn độn, sức mạnh khó dò, hủy thiên diệt địa",
ListServersInCumText,[FFEF94]Cụm {0}:[-]\n{1},
bossKyLanMoTaBattle,"Mỗi đệ tử chỉ được đánh tối đa {0} lượt, cần sử dụng đội hình đủ 6 đệ tử.",
top4,Hạng 4,
top5,Hạng 5,
top6,Hạng 6,
top7,Hạng 7,
top8,Hạng 8,
top9,Hạng 9,
top10,Hạng 10,
top51_1000,Hạng 51 - 1000,
EventTaiXuatGiangHoTitle,Tái Xuất Giang Hồ,
,,
OfflineRewardTitle,Quà Tái Xuất,
OfflineRewardMsg,Nhận quà tái xuất!,
,,
QUEST_TXGH_CamDiaMonPhai_Fight,Khiêu chiến Cấm Địa Môn Phái,
QUEST_TXGH_ThatTinhTran_Fight,Đánh Thất Tinh Trận,
QUEST_TXGH_LuanKiem_Fight,Khiêu chiến Luận Kiếm,
QUEST_TXGH_DeTu_ChieuMo,Chiêu mộ đệ tử,
QUEST_TXGH_TruyenTongTranAi2_Completed,Hoàn thành Truyền Tống Trận ải 2 ,
QUEST_TXGH_DeTu_NangPham,Nâng phẩm Tướng,
QUEST_TXGH_DongNhan_Fight,Khiêu chiến Đồng Nhân,
PopupTXGH_QuestDes,Chuỗi nhiệm vụ kéo dài 7 ngày dành cho các nhân sĩ mới quay trở lại phiêu bạt giang hồ!,
PopupTXGH_HelpTitle,Tái Xuất Giang Hồ,
PopupTXGH_HelpContent,"Chưởng môn có số ngày không phiêu bạt giang hồ lớn hơn 7, khi quay trở lại sẽ được mở 1 chuỗi nhiệm vụ riêng với những ưu đãi để có thể đuổi kịp những người chơi khác và làm quen với những tính năng mới.",
CheckIn30Days_KyBu,KÝ BÙ,
CheckIn30Days_Title,ĐIỂM DANH NĂNG ĐỘNG,
CheckIn30Days_BottomText,Điểm danh năng động 30 ngày làm mới một lần,
CheckIn30Days_ClaimedMsg,Chưởng môn đã nhận quà điểm danh này rồi!,
CheckIn30Days_LockMsg,Chưởng môn cần nhận quà lần lượt.,
CheckIn30Days_NotYetMsg,Hiện tại chưa thể nhận phần quà điểm danh này.,
CheckIn30Days_ConfirmPay,Xác nhận điểm danh bù?,
CheckIn30Days_Info,Mỗi ngày người chơi có thể vào điểm danh để nhận thưởng.\n Nếu người chơi quên điểm danh thì có thể sử dụng KNB để điểm danh bù.\n Quà điểm danh cần nhận thưởng lần lượt kể cả khi điểm danh bù.,
dongNhanAutoFree,Tự Động Miễn Phí,
,,
QUEST_DailyThatTinhTran,Phá Thất Tinh Trận {0} lần,
QUEST_DailyDongNhan,Khiêu chiến Đồng Nhân {0} lần,
QUEST_WeeklyKyLan,Khiêu chiến Kỳ Lân {0} lần,
QUEST_WeeklyCamDia,Tấn công Cấm Địa Môn Phái {0} lần,
QUEST_WeeklyTinhLuyenTrangBi,Tinh Luyện trang bị {0} lần,
,,
EventUuDaiChieuMoTitle,Ưu Đãi Chiêu Mộ,
MailTraThuongUuDaiChieuMoTitle,Chúc mừng Chưởng môn đã đạt {0} điểm ưu đãi chiêu mộ,
MocUuDaiChieuMo,Đạt {0},
DiemUuDaiChieuMo,Điểm Chiêu mộ:,
ShopCTC_HoTroTitle,VẬT PHẨM HỖ TRỢ,
ShopCTC_UuDaiTitle,CỬA HÀNG ƯU ĐÃI,
ShopCTC_HoTroDesc,Vật phẩm hỗ trợ giúp tăng sức mạnh đội hình Công Thành Chiến!,
ShopCTC_UuDaiTDesc,Cửa hàng ưu đãi tồn tại trong {0},
SavePresetConfirm,Chưởng môn muốn lưu thông tin đội hình ở vị trí này?,
ITEM_LiXi,Lì Xì,
ITEM_LiXi_des,"Vật phẩm đặc biệt, tặng nhau trong những ngày lễ tết",
,,
ROLE_LamTrieuAnh,Lâm Triều Anh,
ROLE_LamTrieuAnh_des,Cổ Mộ Chưởng Môn,
ROLE_LamTrieuAnh_guide,"Khai phái tổ sư phái Cổ Mộ, võ công cao cường, vì mối hận với Vương Trùng Dương của Toàn Chân Giáo mà sáng tạo ra Ngọc Nữ Tố Tâm Kiếm Pháp",
ROLE_TrieuMan,Triệu Mẫn,
ROLE_TrieuMan_des,Nguyên Triều Quận Chúa,
ROLE_TrieuMan_guide,"Quận Chúa Mông Cổ, có tham vọng thu thập võ công của Trung Nguyên để giúp triều đình xưng bá",
ROLE_DatMaSuTo,Đạt Ma Sư Tổ,
ROLE_DatMaSuTo_des,Thiếu Lâm Cao Nhân,
ROLE_DatMaSuTo_guide,"Người sáng lập ra 1 trong những môn phái đứng đầu Võ Lâm Trung Nguyên, nhờ 72 tuyệt kĩ Thiếu Lâm mà vang danh thiên hạ",
,,
ITEM_DaiKyCongThanh_des,Tăng 10% chỉ số (Công - Thủ - Sinh Lực) của toàn Bang trong Công Thành Chiến,
ITEM_HongKy_des,Tăng 5% Công toàn bộ đội hình!,
ITEM_LamKy_des,Tăng 5% Thủ toàn bộ đội hình!,
ITEM_LucKy_des,Tăng 5% Máu toàn bộ đội hình!,
BPPer30Minutes, +{0}/30 phút,
,,
ITEM_HongLamThach_des,-Tăng 100% Tấn Công và Phòng Thủ cho trang bị\n-Tăng 2% Chính Xác \n-Có thể khảm vào trang bị có dòng Tấn Công hoặc Phòng Thủ,
ITEM_HongLucThach_des,-Tăng 100% Tấn Công và Sinh Lực cho trang bị\n-Tăng 1% Tỉ lệ bạo kích \n-Có thể khảm vào trang bị có dòng Tấn Công hoặc Sinh Lực,
ITEM_LucLamThach_des,-Tăng 100% Sinh Lực  và Phòng Thủ cho trang bị\n-Hồi 1% Sinh Lực Tối Đa mỗi 5s khi trong trận \n-Có thể khảm vào trang bị có dòng Phòng Thủ hoặc Sinh Lực,
,,
CTCCongTrinhDiemCong,(+{0} Quân Nhu mỗi 10 giây),
KhongDuVatPhamTinhLuyenMess,Không đủ Tinh Thiết yêu cầu!,
ShopCTC_OpenAfter,Cửa hàng mở sau: {0},
ShopCTC_CloseAfter,Cửa hàng đóng sau: {0},
ShopCTC_Closed,Cửa hàng đã đóng!,
ITEM_TinhThiet,Tinh Thiết,
ITEM_TinhThiet_des,"Sắt đã qua thiên chuy bách luyện, cực kì cứng rắn, thường được đựng trong hộp quý vì khó chế tác. Sử dụng để tinh luyện trang bị +18 lên 19, 20.",
CTCDiemQuanNhuText,{0} Quân Nhu,
CTCDiemQuanCongText,{0} Quân Công,
ITEM_HongLamThach,Hồng Lam Thạch,
ITEM_HongLucThach,Hồng Lục Thạch,
ITEM_LucLamThach,Lục Lam thạch,
,,
CTCCannotAttackingAtCongTrinh,"Không thể trấn thủ, thành viên Bang Hội khác đã trấn thủ trước!",
CTCThanhOwned,"Thành trì đã bị chiếm giữ, không thể tấn công nữa!",
CTCConfirmHoiSinh,Chưởng Môn có muốn hồi sinh?,
CTCConfirmTranThuFirst,Chưởng Môn có muốn trấn thủ tại công trình này?,
CTCConfirmTranThuOther,"Chưởng Môn đang trấn thủ tại công trình khác, Chương Môn có muốn thay đổi?",
CTCConfirmPhanThan,Chưởng Môn muốn phân thân tại công trình này?\n(Tồn tại tối đa {0} phân thân tại 1 thời điểm),
CTCHoiSinhTimer,Hồi sinh sau: {0},
CTCDangGiaoChienLabel,Đang\nGiao chiến!,
,,
CTCShopUuDaiMess,Chỉ có thành viên trong bang đang chủ thành này được mua!,
CTCBXHQuanNhuNumSlot,(Đang trấn thủ {0} vị trí),
CTCSatThuongCaNhan,Tổng sát thương Cá nhân,
CTCSatThuongBangHoi,Tổng sát thương Bang hội,
CTCSoLanTanCong,Lượt tấn công,
CTCDiemQuanNhuDest,Đạt {0} Quân Nhu để giành chiến thắng!,
CTCClanCannotCongThanh,"Bang hội của Chưởng môn không đủ điều kiện công thành, cần đạt hạng 4 trở lên khi tấn công Long Trụ!",
CTCThanhDaCoChu,Thành đã bị chiếm!,
CTCStopTranThu,Dừng Trấn Thủ,
CTCNotEnoughItemToStopTranThu,Chưởng Môn không đủ Quân Phù Ấn để rời vị trí Trấn thủ!\nChưởng Môn có muốn đến Cửa hàng Hỗ trợ để mua?,
CTCConfirmStopTranThuMsg,Chưởng Môn có muốn dùng Quân Phù Ấn để rời vị trí Trấn Thủ không?,
CTCSlotTranThuThayDoi,"Kẻ địch trấn thủ tại đây đã thay đổi, cần thử lại để tiếp tục khiêu chiến!",
CTCAlert_VI_TRI_TRAN_THU_BI_CHIEM,Vị trí Trấn thủ của Chưởng Môn đã bị chiếm!,
CTCAlert_THANH_DA_BI_CHIEM,Thành đã bị chiếm!,
CTCViewClanLbl,BANG HỘI,
ShopCTC_ClosedMess,Vật Phẩm ưu đãi trong Cửa hàng sẽ mua được từ lúc chiếm xong thành trì cho tới khi diễn ra lần công thành tiếp theo!,
,,
CTCLongTruTimeOut,Đã hết thời gian đánh Long Trụ,
CTCConfirmHoiSinhDanhLongTru,Chưởng môn muốn dùng Kim Nguyên Bảo để hồi sinh,
CTCDanhLongTruHoiSinhTimer,Hồi sinh sau {0},
CTCGiaNhapBangHoiMsg,Chưởng môn cần gia nhập Bang Hội để tham gia Công Thành Chiến!,
CTCLongTruSatThuongCaNhan,SÁT THƯƠNG CÁ NHÂN,
CTCLongTruSatThuongBangHoi,SÁT THƯƠNG BANG HỘI,
CTCLongTruLuotDanh,LƯỢT ĐÁNH,
btnViewThanh,Vào Thành,
,,
ROLE_LongTru,Long Trụ,
ROLE_LongTru_guide,Hộ Thành Đại Trận,
ROLE_LongTru_des,"Trận Pháp trấn giữ trước cổng các thành thị, muốn công thành cần phá được trận này trước.",
,,
CTCLockBefore1Hour,Công Thành Chiến sắp diễn ra không thể gia nhập Bang lúc này,
CTCLockInTimeCTC,"Đang diễn ra Công Thành Chiến, Không thể gia nhập bang lúc này",
CTCLockNewClan,Bang Hội không đủ điều kiện tham gia Công Thành Chiến,
CTCKhongDuThoiGianTrongBangDeMuaVatPham,Chưa đủ thời gian trong bang để mua vật phẩm.\nCần thêm {0},
CTCShopHoTroLocked,Cửa hàng Hỗ trợ đang khoá!,
CTCKhongDuDieuKienShopHoTroMsg,Chưởng Môn đang không tham gia Công Thành!\nChưởng Môn có muốn mua vật phẩm Hỗ trợ?,
CTCDiemCongHienYeuCauMuaDaiKyMsg,Chưởng Môn cần đạt đủ {0} điểm Cống hiến để mua Vật phẩm!,
,,
CTCKhongDuKNBDeHoiSinh,Không đủ Kim Nguyên Bảo để hồi sinh,
ChuaTaiXongDuLieuMsg,Dữ liệu chưa cập nhật. Vui lòng thử lại!,
CTCDangCoLbl,Đang có: {0},
,,
CTCKickClan,Không thể trục xuất thành viên trong thời gian diễn ra Công Thành Chiến,
CTCLongTruMoTaBattle,Mỗi đệ tử chỉ được đánh tối đa {0} lượt,
,,
SelectRankupMaterialDescription,Chọn 1 thẻ {0} phẩm {1},
InfoDuyenPhan,*Chỉ số gia tăng cho các đệ tử trong duyên phận,
,,
Tutorial_8_3,"Đây là Nội Lực, mỗi lần ra đòn hoặc bị trúng đòn đều có thể hồi phục lại 1 chút.",
Tutorial_8_4,"Nội Lực đạt đủ 100% là lúc Tuyệt Kỹ được sử dụng, đây là chiêu thức cực mạnh.",
,,
CTCBuffRoleStat_AFK,Tăng [C3FD5C]{0}%[-] thu hoạch AFK,
CTCBuffRoleStat_ATK,Tăng [C3FD5C]{0}%[-] Công khi đi Giang Hồ,
CTCBuffRoleStat_ChienLuc,Tăng [C3FD5C]{0}%[-] Công - Thủ - Máu toàn đội (Tác dụng cả khi PvP),
,,
SendClanMailLbl,GỬI THƯ,
AllMemberInClanLbl,Toàn bộ thành viên,
ContentDefaultSendMailInClan,Nhập nội dung cần gửi...,
,,
NotAvailableMess,Nội dung không phù hợp,
SendMailToClanSuccess,Chưởng môn đã gửi thư thành công!!!,
MailSendFromUser,Thư của Bang Chủ,
QuanCongLbl,Quân Công,
ShopQuanCongTitleLbl,Cửa Hàng Chiến Công,
ShopQuanCongDesc,"CHIẾN CÔNG đạt được trong Công Thành Chiến sẽ được quy đổi thành Điểm Thưởng, sử dụng Điểm Thưởng để đổi thưởng tại đây.",
DiemQuanCongLbl,Điểm Thưởng,
ITEM_VoGiangSinh,Vớ Giáng Sinh,
ITEM_VoGiangSinh_des,Vật phẩm sự kiện,
ITEM_Keo,Kẹo,
ITEM_Keo_des,Vật phẩm sự kiện,
RandomChest_TuiQuaGiangSinh,Túi Quà Giáng Sinh,
RandomChest_TuiQuaGiangSinh_des,Mở ra sẽ có quà ngẫu nhiên,
RandomChest_HongBaoMayMan,Hồng Bao May Mắn,
RandomChest_HongBaoMayMan_des,Kẻ may mắn mở ra sẽ có thưởng lớn,
ITEM_MamNguQua,Mâm Ngũ Quả,
ITEM_MamNguQua_des,Mâm Ngũ Quả,
ITEM_BanhEXPThap,Bách Niên Sâm,
ITEM_BanhEXPThap_des,"Dược liệu quý, sử dụng để thăng cấp cho Thần Thú",
ITEM_BanhEXPCao,Thiên Niên Sâm,
ITEM_BanhEXPCao_des,"Dược liệu cao cấp, tăng rất nhiều Kinh Nghiệm cho Thần Thú",
ITEM_ThanThuLenh,Thần Thú Lệnh,
ITEM_ThanThuLenh_des,Vật phẩm triệu hồi Thần Thú,
,,
ConfirmMuaShopQuanCong,Chưởng môn có chắc chắn muốn dùng điểm thưởng để đổi thứ này không?,
,,
SUMMONPETBASE,THẦN THÚ ĐÀI,
SummonPetSoCap,Thu Phục Sơ Cấp,
SummonPetCaoCap,Thu Phục Cao Cấp,
PetUpgradeRequireEmpty,Chưa đủ nguyên liệu,
ConfirmTangSaoPet,Chưởng môn muốn tăng sao cho Thần Thú này?,
EXPNhanDuoc,Kinh nghiệm nhận được: {0},
PetLevelMax,Thần Thú đã đạt cấp tối đa!,
ThanThu,THẦN THÚ,
ThucPham,KỲ TRÂN,
NangCapPetThanhCong,Thăng Cấp Thần Thú Thành Công,
TangSaoPetThanhCong,Tăng Sao Thần Thú Thành Công,
SummonPetLb,THU PHỤC,
SummonPet10Lb,THU PHỤC 10,
ThangCapLb,THĂNG CẤP,
NangCapPetDesc,Chọn nguyên liệu để tăng kinh nghiệm cho Thần Thú,
TangSaoPetDesc,Chọn nguyên liệu để tăng sao cho Thần Thú,
,,
KhongCoNguyenLieuTangSaoPetLbl,Nguyên liệu phải cùng số sao với Thần Thú,
SoLuongOpenChestInvalid,Số lượng chưởng môn chọn không hợp lệ,
SelectRewardOpenChestMess,Chưởng môn chưa chọn phần thưởng trong rương,
,,
ThuPhucLbl,THU PHỤC,
QuanLiLbl,QUẢN LÝ,
,,
TAM_NHAN_HANH,Tam Nhân Hành,
DICH_CAN_KINH,Dịch Cân Kinh,
,,
PET_ThanDieu,Thần Điêu,
PET_ThanDieu_des,"Loài Điêu lớn, sống trên những vách núi cao",
PET_ChuCap,Chu Cáp,
PET_ChuCap_des,"Cóc khổng lồ, toàn thân đầy kịch độc",
PET_ManhHo,Mãnh Hổ,
PET_ManhHo_des,"Mãnh hổ sống lâu năm, sức chiến đấu cực mạnh",
PET_TienLoc,Tiên Lộc,
PET_TienLoc_des,"Loài hươu quý, chuyên ăn dược liệu mà lớn lên",
PET_BachVien,Bạch Viên,
PET_BachVien_des,"Viên Hầu sống trong thập vạn đại sơn, lớn lên nhờ linh khí",
SummonPetHelp,"THU PHỤC SƠ CẤP
- Tiêu hao KNB
- Có thể nhận được Bách Niên Sâm, Thiên Niên Sâm, Thần Thú Hạ Cấp, Thần Thú Trung Cấp, Thần Thú Lệnh.
THU PHỤC CAO CẤP
- Tiêu hao Thần Thú Lệnh
- Có thể nhận được Bách Niên Sâm, Thiên Niên Sâm, Thần Thú Hạ Cấp, Thần Thú Trung Cấp, Thần Thú Thượng Cấp.",
